"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1978",23528,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1979",25168,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1980",26735,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1981",26591,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1982",27800,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1983",29696,"B"
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1984",28686,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1985",28174,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1986",27657,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1987",29353,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1988",31142,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1989",32894,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1990",33827,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1991",31504,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1992",30791,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1993",33424,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1994",34826,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1995",31708,"B"
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1996",32097,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1997",34482,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1998",35615,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1999",35446,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2000",37941,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2001",36635,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2002",37845,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2003",41081,"B"
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2004",42514,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2005",41636,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2006",40867,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2007",40353,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2008",41892,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2009",36590,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2010",40163,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2011",36402,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2012",34857,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2013",34020,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2014",33133,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2015",33084,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2016",36411,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2017",38459,
"FIN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2018",39733,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1970",174792,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1971",179083,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1972",190261,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1973",206864,"B"
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1974",212256,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1975",183914,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1976",197136,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1977",192028,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1978",197681,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1979",209730,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1980",208403,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1981",186666,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1982",178226,"B"
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1983",173026,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1984",173123,"B"
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1985",170461,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1986",172220,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1987",176821,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1988",193798,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1989",193881,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1990",191243,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1991",195925,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1992",198502,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1993",188182,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1994",197020,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1995",231784,"B"
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1996",235173,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1997",241507,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1998",248213,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1999",262628,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2000",268519,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2001",268223,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2002",266466,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2003",265021,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2004",270322,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2005",261526,"B"
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2006",270160,"B"
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2007",278324,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2008",264373,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2009",225085,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2010",230041,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2011",237266,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2012",221328,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2013",216978,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2014",210933,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2015",201869,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2016",201991,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2017",214745.6486,
"FRA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2018",220670,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1970",212432,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1971",207449,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1972",212776,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1973",228512,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1974",231337,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1975",210992,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1976",227342,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1977",230458,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1978",237851,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1979",256105,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1980",252735,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1981",244027,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1982",234885,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1983",238308,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1984",248720,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1985",252020,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1986",258471,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1987",259247,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1988",271064,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1989",285242,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1990",339540,"B"
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1991",354852,"B"
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1992",363011,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1993",348872,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1994",388969,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1995",386754,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1996",382144,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1997",394863,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1998",410763,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1999",428028,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2000",439698,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2001",445699,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2002",440861,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2003",444320,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2004",470056,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2005",486372,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2006",516835,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2007",538594,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2008",536933,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2009",474856,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2010",498951,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2011",507815,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2012",491866,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2013",496644,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2014",499405,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2015",504477,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2016",517172,"B"
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2017",516261,
"DEU","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2018",497987,"P"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1970",7648,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1971",8465,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1972",9230,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1973",10029,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1974",10890,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1975",11676,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1976",11272,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1977",10966,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1978",10648,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1979",10318,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1980",9973,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1981",9533,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1982",9108,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1983",8699,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1984",10310,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1985",11085,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1986",13227,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1987",13655,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1988",12950,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1989",14484,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1990",13095,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1991",12490,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1992",10320,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1993",14477,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1994",15439,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1995",12662,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1996",13197,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1997",13084,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1998",13524,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1999",14188,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2000",14717,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2001",14803,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2002",15027,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2003",15156,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2004",16065,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2005",16474,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2006",17172,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2007",18194,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2008",17746,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2009",17477,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2010",20747,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2011",20778,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2012",20699,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2013",19441,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2014",19566,"E"
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2015",20057,
"GRC","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2016",24814,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1970",28441,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1971",29749,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1972",30183,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1973",32659,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1974",36057,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1975",37042,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1976",37915,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1977",40292,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1978",41952,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1979",42802,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1980",42340,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1981",42941,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1982",41752,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1983",41658,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1984",42147,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1985",41733,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1986",43149,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1987",44037,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1988",45008,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1989",43614,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1990",39265,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1991",32583,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1992",29559,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1993",26573,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1994",26241,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1995",26777,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1996",26603,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1997",27230,"B"
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1998",26254,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1999",25163,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2000",25156,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2001",32397,"B"
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2002",31475,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2003",32975,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2004",36661,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2005",41928,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2006",48354,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2007",53876,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2008",53505,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2009",50139,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2010",50545,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2011",51068,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2012",50749,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2013",53157,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2014",55287,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2015",55490.23285,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2016",58359.23339,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2017",60162.37389,
"HUN","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2018",58481.39196,
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2001",642,"E"
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2002",660,"E"
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2003",679,"E"
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2004",699,"E"
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2005",741,"E"
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2006",786,"E"
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2007",825,"E"
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2008",805,"E"
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2009",813,"E"
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2010",806,"E"
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2011",777,"E"
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2012",786,"E"
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2013",808,"E"
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2014",850,"E"
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2015",907,"E"
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2016",1052,
"ISL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2017",1151,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1979",2011,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1980",5635,"B"
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1981",5496,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1982",5185,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1983",5252,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1984",5182,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1985",5122,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1986",5663,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1987",5522,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1988",5545,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1989",6035,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1990",5719,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1991",5741,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1992",5783,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1993",5670,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1994",5827,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1995",6095,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1996",6886,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1997",7520,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1998",8669,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1999",10801,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2000",12839,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2001",12921,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2002",14874,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2003",16296,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2004",17688,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2005",18455,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2006",17893,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2007",19275,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2008",17393,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2009",12147,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2010",11016,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2011",10046,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2012",9986,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2013",9237,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2014",9872,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2015",9940,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2016",11665,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2017",11859,
"IRL","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2018",11610,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1971",85944,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1972",89586,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1973",91401,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1974",91443,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1975",89405,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1976",93698,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1977",103292,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1978",116509,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1979",144237,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1980",150123,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1981",156935,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1982",164027,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1983",170022,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1984",167987,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1985",171305,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1986",177848,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1987",186296,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1988",193559,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1989",198017,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1990",210745,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1991",216290,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1992",218573,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1993",211661,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1994",222299,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1995",229162,"B"
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1996",231835,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1997",188826,"B"
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1998",199605,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","1999",186420,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2000",194888,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2001",189990,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2002",193878,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2003",176383,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2004",192264,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2005",205265,
"ITA","FREIGHTTRANSP","INLAND","MLN_TONNEKM","A","2006",189856,
